ISIN	Currency	Total Buy Count	Total Sell Count	Total Buy Quantity	Total Sell Quantity	Weighted Average Buy Price	Weighted Average Sell Price	Max Buy Price	Min Sell Price
CH0126673539	CHF		281		18532		122051.586445068		94397.59036144578
CH0126881561	CHF		1423		95758		118986.31968086217		21597.989949748742
CH0127480363	CHF		235		7070		420267.3267326733		265319.1489361702
CH0130293662	CHF		363		35009		114469.42214859037		80740.74074074074
CH0190891181	CHF		264		18189		87209.85210841718		52272.72727272727
CH0198251305	GBX		1306		202949		1018302.1350191428		438150.28901734104
CH0210483332	CHF		1374		101569		150888.21392353968		43785.31073446327
CH0212255803	CHF		285		17083		105597.96288708072		58100.0
CH0225173167	CHF		417		46376		55551.6862170088		34536.0824742268
CH0238627142	CHF		355		10654		723657.7811150742		269620.253164557
CH0239229302	CHF		352		13893		315746.7789534298		198135.59322033898
CH0239518779	CHF		157		6214		261435.46829739297		160000.0
CH0244017502	CHF		281		2006		13445463.609172482		11637500.0
CH0244767585	CHF		1194		609212		3017.770496969856		808.0
CH0256379097	CHF		353		67351		12939.748481833974		7475.0
CH0273774791	CHF		202		1923		6667550.702028081		2351851.8518518517
CH0276534614	CHF		237		11661		153251.00763227855		95256.41025641025
CH0276837694	CHF		260		78878		4507.239027358706		1953.147877013177
CH0311864901	CHF		286		5958		1459516.6163141993		977333.3333333334
CH0314029270	CHF		3		2142		72.92250233426704		28.932261768082665
CH0315966322	CHF		277		4761		1603371.1405166981		1126086.956521739
CH0319416936	CHF		324		16083		315492.756326556		195512.8205128205
CH0346177709	CHF		18		85918		24.79107986684979		7.833333333333333
CH0360674466	CHF		396		34637		73802.43670063805		62300.0
CH0360826991	CHF		352		13201		712025.6041208999		311956.52173913043
CH0363463438	CHF		267		77910		6156.565267616481		4415.0
CH0364749348	CHF		200		14706		222984.49612403102		34735.16949152543
CH0371153492	CHF		289		25563		68928.72511051128		34303.030303030304
CH0386200239	CHF		165		5515		420924.75067996373		231666.66666666666
CH0406705126	CHF		212		11755		172324.1173968524		151612.90322580645
CH0418792922	CHF		1159		28478		1218408.2449610226		376883.1168831169
CH0432492467	CHF		1194		106598		78223.92540197753		11847.672778561355
CH0435377954	CHF		326		112307		5919.239228187023		4980.392156862745
CH0453226893	CHF		239		31661		12773.285745870313		4783.861671469741
CH0466642201	CHF		378		27440		146498.54227405248		101500.0
CH0468525222	CHF		155		5018		339079.3144679155		205283.01886792452
CH0496451508	CHF		268		86734		3548.781331427122		1529.4117647058824
CH0528751586	CHF		282		12279		189634.33504357032		108493.1506849315
CH0530235594	CHF		197		16486		50561.99199320636		30729.92700729927
CH0531751755	CHF		310		69737		34458.32198115778		7947.454844006568
CH0582581713	CHF		142		5629		541375.022206431		315068.4931506849
CH1101098163	CHF		292		4435		3243100.3382187146		2357500.0
DE0002635273	EUR		24		11016		3870.1888162672476		3805.664488017429
DE0002635307	EUR		34		408		383333.3333333333		383333.3333333333
DE0005140008	EUR		4		45		81751.11111111111		70738.46153846153
DE0005190003	EUR		3		15		1459200.0		1452600.0
DE0005408116	EUR		34		238		454857.14285714284		454857.14285714284
DE0005785802	EUR		66		1320		335500.0		248214.2857142857
DE0005909006	EUR		68		782		327826.0869565217		260000.0
DE0005933923	EUR		10		330		770530.303030303		770454.5454545454
DE0005933931	EUR		35		23814		16503.401360544216		15871.42857142857
DE0005933972	EUR		36		1350		89760.0		67241.37931034483
DE0006048432	EUR		34		612		472222.22222222225		472222.22222222225
DE0006202005	EUR		33		198		716666.6666666666		716666.6666666666
DE0006231004	EUR		34		1938		61964.912280701756		61964.912280701756
DE0007100000	EUR		33		4026		63114.75409836065		63114.75409836065
DE0007164600	EUR		136		9962		170409.55631399318		70175.43859649122
DE0007236101	EUR		34		2176		250000.0		250000.0
DE0007500001	EUR		84		28970		3377.7010700724886		1671.0353866317168
DE0007664039	EUR		66		5742		221264.36781609195		151515.15151515152
DE0008232125	EUR		35		6236		3939.5926876202693		3776.595744680851
DE0008402215	EUR		35		1845		390579.945799458		130090.09009009009
DE0008404005	EUR		34		170		4860000.0		4860000.0
DE0008430026	EUR		34		986		993103.448275862		993103.448275862
DE000A0LD2U1	EUR		34		272		243500.0		243500.0
DE000A1EWWW0	EUR		16		752		595744.6808510638		595744.6808510638
DE000A1ML7J1	EUR		68		2924		130813.95348837209		72368.42105263157
DE000BASF111	EUR		67		4245		114930.03533568904		99305.55555555556
DE000BAY0017	EUR		166		27693		39257.57411620265		3174.6031746031745
DE000ENAG999	EUR		68		5746		14857.988165680474		7980.891719745223
DE000ENER6Y0	EUR		34		10676		8280.254777070064		8280.254777070064
DE000ETFL011	EUR		33		23100		16995.238095238095		16811.428571428572
DE000EVNK013	EUR		34		4250		24000.0		24000.0
DE000KSAG888	EUR		34		2890		30823.529411764706		30823.529411764706
DE000PAH0038	EUR		68		1768		371153.8461538461		250000.0
DE000SHL1006	EUR		34		646		310526.3157894737		310526.3157894737
DE000SYM9999	EUR		34		578		838823.5294117647		838823.5294117647
DE000TUAG000	EUR		34		15742		643.6285097192225		643.6285097192225
DE000TUAG000	GBX		221		385492		11343.750324260944		8120.300751879699
DK0015250344	DKK		7		492		15186.991869918698		15042.25352112676
DK0060227585	DKK		1		5		9688000.0		9688000.0
DK0060534915	DKK		1		5		13984000.0		13984000.0
DK0060952919	DKK		6		30		8100000.0		8100000.0
ES0105066007	EUR		1		5		829200.0		829200.0
ES0105546008	EUR		34		3536		1634.6153846153845		1634.6153846153845
ES0113211835	EUR		34		782		28217.391304347828		28217.391304347828
ES0113900J37	EUR		102		9860		3879.310344827586		1884.4221105527638
ES0116870314	EUR		1		5		459200.0		459200.0
ES0121975009	EUR		16		80		694000.0		694000.0
ES0132945017	EUR		2		125		2536.0		2481.25
ES0140609019	EUR		1		36		7488.888888888889		7488.888888888889
ES0143416115	EUR		8		50		276460.0		242214.2857142857
ES0144580Y14	EUR		34		714		50000.0		50000.0
ES0157097017	EUR		3		27		122185.18518518518		120888.88888888889
ES0165386014	EUR		3		18		271777.77777777775		270416.6666666667
ES0167050915	EUR		34		170		506000.0		506000.0
ES0171996087	EUR		1		6		266083.3333333333		266083.3333333333
ES0171996095	EUR		10		90		115777.77777777778		114888.88888888889
ES0173093024	EUR		1		6		286916.6666666667		286916.6666666667
ES0173516115	EUR		68		1224		73694.44444444444		58090.90909090909
ES0177542018	EUR		34		2380		2871.4285714285716		2871.4285714285716
ES0177542018	GBX		2132		4181787		6445.616670576478		1285.8472035562907
ES0178430E18	EUR		2		86		9290.697674418605		9290.697674418605
FI0009000681	EUR		1		34		12970.588235294117		12970.588235294117
FI0009005318	EUR		1		7		205000.0		205000.0
FI4000297767	EUR		1		11		80245.45454545454		80245.45454545454
FO0000000179	NOK		16		1614		554287.4845105328		550693.0693069306
FR0000073272	EUR		34		340		1259000.0		1259000.0
FR0000120172	EUR		34		1530		51111.11111111111		51111.11111111111
FR0000120271	EUR		34		578		323529.4117647059		323529.4117647059
FR0000120503	EUR		34		918		128703.70370370371		128703.70370370371
FR0000120578	EUR		34		306		1058888.888888889		1058888.888888889
FR0000121667	EUR		34		170		3760000.0		3760000.0
FR0000121972	EUR		34		1122		450060.6060606061		450060.6060606061
FR0000125007	EUR		34		918		250000.0		250000.0
FR0000125338	EUR		34		544		1343750.0		1343750.0
FR0007054358	EUR		68		74800		3274.485294117647		3226.818181818182
FR0010010827	EUR		33		376200		196.0207336523126		192.76315789473685
FR0010342592	EUR		6		72		5788611.111111111		5663333.333333333
FR0010361683	EUR		24		9408		5709.725765306122		5670.918367346939
FR0010405431	EUR		6		52722		9.94461515117029		9.866848753840902
FR0010446146	EUR		34		846600		44.76801322938814		43.44578313253012
FR0010446658	EUR		34		1237600		18.218810601163543		17.607142857142858
FR0010446666	EUR		34		7245400		0.6362768101140034		0.5991553261379634
FR0010468983	EUR		68		95200		2021.8697478991596		1959.2857142857142
FR0010655712	EUR		25		825		734472.7272727273		728636.3636363636
FR0010869495	EUR		33		1584000		3.9549747474747474		3.8033333333333332
GB0000066554	GBX		289		85648		415393.23743695125		302000.0
GB0000197722	GBX		202		129957		107503.2510753557		85359.80148883375
GB0000385517	GBX		104		32728		288245.5389880225		174031.00775193798
GB0000456144	GBX		1630		248932		1010451.8503045008		430857.14285714284
GB0000485838	GBX		220		68108		260029.65877723615		40700.0
GB0000536739	GBX		2031		129072		7384577.60009917		2290000.0
GB0000667013	GBX		165		30198		659583.4161202728		298477.15736040607
GB0000811801	GBX		1492		725301		114792.17593798989		47094.339622641506
GB0000904986	GBX		459		38264		3245849.8850094085		1461538.4615384615
GB0000961622	GBX		154		146379		23440.52083973794		10647.48201438849
GB0001048619	GBX		96		367267		2394.089313769002		1641.2429378531074
GB0001367019	GBX		2016		995772		96435.34865410958		42585.27827648115
GB0001500809	GBX		271		1278350		1239.4289513826418		324.41832573758694
GB0001638955	GBX		121		33732		284980.1375548441		132656.5143824027
GB0001639920	GBX		227		17993		4148029.7893625298		2272727.272727273
GB0001740025	GBX		215		91298		116358.51825888848		43894.83065953654
GB0001765816	GBX		252		192789		36006.2036734461		16164.302600472813
GB0001826634	GBX		223		34511		1663498.5946509808		1336507.9365079366
GB0001859296	GBX		175		68378		243077.89054959198		56766.05504587156
GB0001990497	GBX		290		440378		25308.257905708277		21657.14285714286
GB0002018363	GBX		219		16086		4216741.2656968795		2039735.0993377483
GB0002074580	GBX		189		19607		3051563.2172183404		1991082.8025477708
GB0002148343	GBX		187		22814		1283501.358814763		518394.64882943145
GB0002162385	GBX		1502		1243218		48231.20321616965		9861.811800833517
GB0002318888	GBX		131		10599		4036909.142371922		2274125.874125874
GB0002374006	GBX		2207		287869		2713527.3336135536		761052.6315789474
GB0002395811	GBX		210		31959		1180756.5943865578		427817.74580335733
GB0002405495	GBX		1446		100935		4182015.1582701737		1535828.8770053475
GB0002418548	GBX		148		263814		6004.7988355432235		2409.8585120949338
GB0002634946	GBX		2045		1321254		109561.96159103398		6647.2303206997085
GB0002652740	GBX		218		31475		1974786.3383637809		1287443.946188341
GB0002869419	GBX		183		45997		535458.8342718004		368698.06094182824
GB0002875804	GBX		2594		407096		2020642.059858117		241995.6927494616
GB0002945029	GBX		216		186771		53592.36712337568		45113.52418558736
GB0003052338	GBX		290		222757		76739.22705010393		58000.0
GB0003096442	GBX		1394		417539		304593.46312560025		69318.18181818182
GB0003308607	GBX		236		33028		1775448.1046384885		1267187.5
GB0003385308	GBX		209		30485		2117746.432671806		646000.0
GB0003395000	GBX		131		51907		109611.42042499085		39391.14391143912
GB0003450359	GBX		243		71260		259232.38843671064		121555.91572123177
GB0003452173	GBX		228		403214		5368.960403160605		1842.9455198563162
GB0003466074	GBX		71		27241		210524.57692448882		140316.9014084507
GB0003718474	GBX		167		9861		11719450.360004056		7700000.0
GB0003753778	GBX		98		8285		611134.5805672903		256084.65608465608
GB0004052071	GBX		1578		208589		1786459.9763170637		639024.3902439025
GB0004082847	GBX		2393		1691092		69694.28629548245		6687.565308254963
GB0004161021	GBX		236		676885		4058.2373667609713		2078.81417208966
GB0004220025	GBX		218		55176		855694.5048571842		229052.63157894736
GB0004228648	GBX		146		23180		1123787.7480586714		671482.8897338404
GB0004270301	GBX		163		31562		665046.5749952474		343869.2098092643
GB0004478896	GBX		242		159863		34385.37998160925		10456.273764258554
GB0004544929	GBX		1563		366641		665397.2141686282		163427.56183745584
GB0004657408	GBX		231		822181		1353.2239251454364		478.0
GB0004726096	GBX		177		229241		17314.093028733954		10687.169629985583
GB0004866223	GBX		177		37387		348035.413378982		114128.7284144427
GB0004915632	GBX		249		734057		3038.1019457617053		853.5132989281461
GB0005405286	GBX		3327		3229622		50295.38441340813		6347.305389221557
GB0005576813	GBX		898		224755		311877.28860314563		123780.29079159936
GB0005603997	GBX		1203		1529560		19810.246083841106		7235.294117647059
GB0005758098	GBX		1257		600889		158604.10158947826		16776.315789473683
GB0005774855	GBX		270		99647		202235.89270123537		117515.92356687898
GB0006027295	GBX		292		233345		39612.59079903147		17266.591676040494
GB0006111909	GBX		191		102392		215964.13782326743		78408.34964122635
GB0006215205	GBX		129		143281		18283.861782092532		6625.418060200669
GB0006436108	GBX		274		56198		760518.1679063311		411948.05194805196
GB0006640972	GBX		115		9072		3328373.015873016		1477401.1299435028
GB0006650450	GBX		282		38725		1709025.177533893		298181.8181818182
GB0006667470	GBX		33		1980		1178686.8686868686		1160000.0
GB0006731235	GBX		1419		185657		1324551.9964235122		437817.2588832487
GB0006776081	GBX		1612		550551		180012.278608158		71580.18867924529
GB0006825383	GBX		1273		172645		1705182.8897448522		476131.68724279833
GB0006827546	GBX		302		2257		662607443.5090828		327666666.6666667
GB0006886666	GBX		176		44356		350913.0670033366		165406.42722117202
GB0006928617	GBX		245		79019		318415.69749047694		200532.7868852459
GB0007099541	GBX		1106		478672		255877.82448106428		33985.718064004235
GB0007188757	GBX		2508		174760		8735727.28313115		2059420.2898550725
GB0007323586	GBX		237		15057		6853410.373912466		3578947.3684210526
GB0007366395	GBX		209		45997		1079450.8337500272		932000.0
GB0007388407	GBX		180		40455		566278.5811395377		97588.97818599311
GB0007668071	GBX		201		50927		430710.62501227245		242342.34234234234
GB0007669376	GBX		1304		248810		642542.1003978939		262229.43722943723
GB0007816068	GBX		299		208857		114206.37086619074		78500.0
GB0007826091	GBX		155		63363		207592.75918122564		90608.32443970117
GB0007873697	GBX		219		110325		91660.548379787		19250.0
GB0007908733	GBX		1682		332614		808792.1735104355		311300.0
GB0007913485	GBX		265		368796		12819.960086334993		6655.290102389078
GB0007918872	GBX		270		116446		124853.5802002645		54610.65573770492
GB0007958233	GBX		113		191240		7283.727253712613		3184.6799580272823
GB0007973794	GBX		272		862756		4141.425849255178		1466.058185966914
GB0007980591	GBX		3323		4028505		30646.645591851073		6406.391317455532
GB0007990962	GBX		284		89170		175696.42256364247		64117.64705882353
GB0008025412	GBX		69		552925		425.92394990278973		241.65341812400635
GB0008085614	GBX		213		20222		2358569.874394224		781914.8936170213
GB0008220112	GBX		1630		1073083		46176.083303901		16847.82608695652
GB0008481250	GBX		64		338871		1344.4349029571724		1092.3336918113382
GB0008706128	GBX		2582		22072573		533.1766486852258		23.49910355271632
GB0008711763	GBX		86		102891		16241.459408500257		7996.67497921862
GB0008754136	GBX		681		331832		146621.60370307867		45188.72939925572
GB0008782301	GBX		1559		2825996		7634.062468595143		2375.773799564999
GB0008794710	GBX		159		30269		713343.6849582081		327360.77481840196
GB0008825324	GBX		209		78680		286306.5582104728		238095.2380952381
GB0008910555	GBX		254		102071		173773.1578998932		101629.62962962964
GB0009039941	GBX		224		288043		11251.028492273723		4296.160877513711
GB0009064097	GBX		276		238516		49481.79577051435		29571.026722925457
GB0009123323	GBX		293		76398		1238422.4717924553		236861.58401184308
GB0009223206	GBX		1574		435224		453120.0025733875		96644.29530201343
GB0009252882	GBX		3160		859244		559217.4516202615		163934.4262295082
GB0009292243	GBX		207		39595		950450.8144967799		666914.498141264
GB0009465807	GBX		1018		153106		1018414.0399461811		177576.33587786258
GB0009633180	GBX		1368		100921		5575265.801963912		2314285.714285714
GB0009697037	GBX		140		137472		31891.221485102422		20485.69527611444
GB0009887422	GBX		150		152093		25110.9518518275		13524.324324324325
GB0009895292	GBX		3190		192426		14672536.975252824		3079470.1986754965
GB0030232317	GBX		143		80644		83201.85010664153		14655.76862621817
GB0030517261	GBX		284		216498		135232.65803841143		79398.4962406015
GB0030913577	GBX		1889		4769908		6878.592836591398		437.8762999452655
GB0031215220	GBX		722		91632		959352.4096385542		309560.7235142119
GB0031232498	GBX		280		144099		82422.84818076462		37030.4114490161
GB0031274896	GBX		664		854138		12402.164521423938		2424.242424242424
GB0031348658	GBX		2690		4651251		9476.349481032092		730.1805550530087
GB0031544546	GBX		18		386603		6.787065801351774		3.0734796375150126
GB0031638363	GBX		1830		94334		9690195.47565035		3074534.1614906834
GB0031743007	GBX		1845		263134		1225270.5845690789		380299.53917050693
GB0032089863	GBX		1535		61593		15033133.635315701		6739325.842696629
GB0033195214	GBX		1636		1477607		30090.693939592868		13918.849512069852
GB0033986497	GBX		736		2277569		2434.7732165304324		1057.2711959573273
GB00B012BV22	GBX		166		55669		174883.68751010436		72159.80024968789
GB00B012TP20	GBX		122		106748		27430.02210814254		12236.50385604113
GB00B019KW72	GBX		1271		1153845		27834.77850144517		11819.043107531976
GB00B01QGK86	GBX		155		195472		14127.649995907343		6586.193889098454
GB00B02J6398	GBX		761		84452		2315363.756927012		1018951.6129032258
GB00B02QND93	GBX		174		67434		145192.33621022035		66267.94258373206
GB00B033F229	GBX		296		1195075		1865.9464887140975		1065.4396728016359
GB00B04V1276	GBX		127		124953		27595.015725912945		15752.62543757293
GB00B06QFB75	GBX		696		232545		217630.35111483798		57428.11501597444
GB00B0744359	GBX		217		243462		26157.675530472927		12581.344902386118
GB00B0744B38	GBX		1553		170423		2568404.499392688		940133.7792642141
GB00B082RF11	GBX		1818		933144		94915.12563977264		44801.84331797235
GB00B0H2K534	GBX		121		354016		3465.9732893428545		2132.8896522112495
GB00B0LCW083	GBX		1717		205250		1570840.438489647		673920.8633093525
GB00B0N8QD54	GBX		288		118332		187074.50224791266		119051.32192846034
GB00B0SWJX34	GBX		1650		77648		15473423.655470842		1824817.5182481753
GB00B0WMWD03	GBX		241		170756		43185.715289653075		19622.395833333332
GB00B0YG1K06	GBX		174		462409		2831.0435134264253		1139.0021964229684
GB00B10RZP78	GBX		2762		407903		2404232.5013544885		445534.8380765456
GB00B11V7W98	GBX		246		147187		153841.0321563725		44886.088221037324
GB00B128J450	GBX		199		706507		2314.1738156876013		1417.8190092770874
GB00B132NW22	GBX		176		230714		17216.380453721926		10842.207163601162
GB00B135BJ46	GBX		164		36595		514141.27613061893		274452.5547445255
GB00B14SKR37	GBX		189		136752		31537.01591201591		10842.207163601162
GB00B15FWH70	GBX		62		585125		337.3005767998291		135.07709487608986
GB00B17BBQ50	GBX		748		301196		94165.85877634498		28778.979907264296
GB00B17MMZ46	GBX		165		290230		4897.116080350067		1543.770432255721
GB00B188SR50	GBX		203		682712		4678.693211778906		3572.9047072330654
GB00B19NLV48	GBX		1660		194908		2447570.1356537445		939666.6666666666
GB00B19Z1432	GBX		243		221376		20656.71075455334		7555.555555555556
GB00B19Z2J52	GBX		150		601181		1874.676678071995		906.036241449658
GB00B1CKQ739	GBX		153		44327		363548.17605522595		184973.1663685152
GB00B1CRLC47	GBX		1377		240102		789488.8422420471		344597.98994974873
GB00B1FH8J72	GBX		1590		154710		2945894.900135738		1409500.0
GB00B1FP6H53	GBX		139		133289		22491.72849972616		9838.635315813739
GB00B1FW5029	GBX		242		778700		3892.8213689482473		1652.3412443874279
GB00B1JQBT10	GBX		298		1643956		383.9883792510262		94.3950137753489
GB00B1JQDM80	GBX		176		650260		2056.2697997723985		1025.75554563049
GB00B1KJJ408	GBX		1529		130352		3117573.953602553		1221800.9478672985
GB00B1L5QH97	GBX		158		180155		11819.932835613778		3707.8969714123973
GB00B1N7Z094	GBX		200		62206		377367.13500305434		281508.51581508515
GB00B1QH8P22	GBX		109		52129		119105.48830785167		69047.61904761905
GB00B1V9NW54	GBX		241		36132		701295.25074726		221881.83807439826
GB00B1VNSX38	GBX		208		108311		129141.08446972145		85018.72659176029
GB00B1VZ0M25	GBX		1473		312118		471390.659942714		179963.43692870202
GB00B1WY2338	GBX		1584		301138		743598.1178064542		372580.6451612903
GB00B1XH2C03	GBX		309		421526		9418.588651708316		3096.2234868080704
GB00B1XZS820	GBX		2831		250720		4392068.442884493		916263.7362637363
GB00B1YKG049	GBX		113		201397		5945.4708858622525		1832.8358208955224
GB00B1YW4409	GBX		1395		320373		518872.5329537758		229166.66666666666
GB00B1Z4ST84	GBX		120		82548		37796.43359015361		13265.524625267666
GB00B1ZBKY84	GBX		269		376834		14327.290000371517		7883.360522022838
GB00B23K0M20	GBX		73		804804		209.47584753554904		109.98439937597504
GB00B24CGK77	GBX		2574		123318		12624723.884591058		3599500.0
GB00B29H4253	GBX		215		163064		44565.32404454693		24098.1240981241
GB00B2B0DG97	GBX		1515		281811		1222540.9937866158		374500.0
GB00B2NGPM57	GBX		179		83990		95491.60614358852		43207.729468599035
GB00B2PDGW16	GBX		135		28921		668581.653469797		430487.8048780488
GB00B2QPKJ12	GBX		1551		407860		281063.50218212133		92387.26790450928
GB00B39J2M42	GBX		1502		489696		323484.1616023002		145977.80859916782
GB00B3DGH821	GBX		188		358860		5508.554868193724		2283.4295868502886
GB00B3FLWH99	GBX		215		71832		194062.53480343023		88850.41551246538
GB00B3MBS747	GBX		1184		212813		689273.4466409477		292464.1148325359
GB00B41H7391	GBX		193		132382		51501.7147346316		26088.588588588587
GB00B45C9X44	GBX		190		124771		51007.445640413236		21297.46835443038
GB00B4WFW713	GBX		295		496058		14901.039797765583		12390.0
GB00B4Y7R145	GBX		226		793011		2606.6347125071406		1797.3212527082924
GB00B4YZN328	GBX		230		528516		2919.154765418644		947.0672389127325
GB00B53P2009	GBX		193		268451		13302.911890810614		7282.82427608092
GB00B572ZV91	GBX		89		1116663		218.95146521376637		160.46402072782948
GB00B5N0P849	GBX		117		203741		9118.096014057062		5177.257525083612
GB00B5ZN1N88	GBX		1537		428879		448263.14648187486		163994.7437582129
GB00B60BD277	GBX		134		202874		10231.07938917752		4731.248102034619
GB00B61TVQ02	GBX		209		98735		139898.718792728		90221.91400832178
GB00B62G9D36	GBX		270		570544		7381.464006281724		3152.234377897274
GB00B62Z3C74	GBX		215		208625		27144.637507489515		14720.812182741116
GB00B635TG28	GBX		184		1738222		263.7522709987562		122.40909324692691
GB00B63H8491	GBX		2001		5060724		3759.452797662943		1418.187001140251
GB00B63QSB39	GBX		213		33642		1501667.5584091314		1151960.7843137255
GB00B67G5X01	GBX		140		46981		198484.49373150847		94017.09401709402
GB00B6XZKY75	GBX		169		57482		145182.83984551686		52721.45144076841
GB00B6YTLS95	GBX		86		250628		2546.223885599374		1109.3048459513857
GB00B71N6K86	GBX		104		124834		6207.699825368089		636.9313113291704
GB00B7KR2P84	GBX		928		509668		89356.34569955344		31785.516860143725
GB00B7N0K053	GBX		181		414630		4581.819935846417		466.8508287292818
GB00B7T77214	GBX		1782		3132795		11879.816585509107		2438.7864598575748
GB00B82YXW83	GBX		135		72954		64596.59511472983		25859.49177877429
GB00B8C3BL03	GBX		1778		658529		182076.7194762873		85192.80205655527
GB00B8HX8Z88	GBX		189		123303		49062.22881843913		18392.24629418472
GB00B8SC6K54	GBX		232		905889		3918.6920251818933		361.4457831325301
GB00B8VZXT93	GBX		127		94871		36367.910109517135		15722.610722610723
GB00BBG9VN75	GBX		1501		135579		2674459.1714056013		1103703.7037037036
GB00BCKFY513	GBX		106		648897		543.1524571696278		226.14470464872423
GB00BCRX1J15	GBX		59		231658		1982.383513627848		1289.4341512268402
GB00BD3VFW73	GBX		173		361719		8533.585462748708		6432.471787404441
GB00BD45SH49	GBX		212		127951		64625.05177763363		29506.454062262717
GB00BD6GN030	GBX		170		213316		14383.379587091451		5969.568294409059
GB00BD6K4575	GBX		1662		320301		811278.2976013188		258277.02702702704
GB00BD7XPJ64	GBX		211		505818		3409.0720377685257		1358.8074023303632
GB00BD8DR117	GBX		201		153988		40545.04247084189		18047.337278106508
GB00BD8HBD32	GBX		266		1103766		2030.4575426313186		1521.0297316896301
GB00BDCPN049	EUR		272		34575		34714.85177151121		11706.666666666666
GB00BDCXV269	GBX		276		595374		5821.408056112628		2879.1615289765723
GB00BDD85M81	GBX		930		426737		138565.90827605763		63080.0
GB00BDFBVT43	GBX		190		66024		187527.26281352236		88781.16343490305
GB00BDFGHW41	GBX		216		377961		12224.277107955582		7887.1721164211285
GB00BDHXPG30	GBX		170		193883		13605.628136556583		4732.97089862488
GB00BDR05C01	GBX		2173		611239		394112.3848445534		104101.12359550562
GB00BDVZYZ77	GBX		1638		1074388		54071.154927270225		21243.275552898984
GB00BF044593	GBX		326		225376		27513.044867244073		7636.068237205524
GB00BF448H58	GBX		143		116025		22202.45636716225		6846.153846153846
GB00BF4HYT85	GBX		332		70403		539096.3453261935		198275.8620689655
GB00BF4JDH58	GBX		469		727865		13231.231066200464		2309.0992226794697
GB00BF5H9P87	GBX		221		81225		180751.000307787		86475.40983606558
GB00BF8Q6K64	GBX		1726		2002494		15897.188705684011		2374.4292237442924
GB00BFXYH242	GBX		238		209405		19051.789594326783		5967.684021543986
GB00BFZNLB60	GBX		147		97810		43598.60954912585		17874.456183965194
GB00BG11K365	GBX		209		96456		116990.95960852617		58738.738738738735
GB00BG12Y042	GBX		228		48550		489089.5983522142		228666.66666666666
GB00BG49KP99	GBX		960		1860434		11634.575588276713		5346.127484578478
GB00BGBN7C04	GBX		141		152498		24760.718173353092		12247.942386831275
GB00BGDT3G23	GBX		1700		582591		195238.8897185161		82012.5786163522
GB00BGJWTR88	GBX		210		165058		190314.91960401798		147000.0
GB00BGLP8L22	GBX		276		80472		454125.6586141764		232098.76543209876
GB00BGXQNP29	GBX		1177		430603		163638.5719560709		67065.46275395034
GB00BH3VJ782	GBX		20		5284		68334.59500378501		19938.616071428572
GB00BH4HKS39	GBX		3278		14134720		3035.603252133753		367.23677039267085
GB00BHJYC057	GBX		1907		102696		8588694.788501987		3551538.4615384615
GB00BHSRZC82	GBX		276		291643		21227.49388807549		9435.66591422122
GB00BJ0LT190	GBX		173		204057		32352.47994432928		29720.0
GB00BJ1F4N75	GBX		177		128072		53129.80198638266		24835.164835164836
GB00BJ62K685	GBX		118		94321		43586.47597035655		26011.9940029985
GB00BJFFLV09	GBX		1692		63117		18814972.194495935		5917948.717948718
GB00BJHPLV88	GBX		219		147622		34580.21162157402		11591.591591591592
GB00BJLP1Y77	GBX		218		793735		4569.76194825729		4100.0
GB00BJTNFH41	GBX		147		269457		4740.106955840821		1609.4740768370011
GB00BJTRSD38	GBX		186		495179		8162.199931741855		3453.125
GB00BJVQC708	GBX		204		438870		6515.824731697314		3153.684210526316
GB00BK1PKQ95	GBX		262		433606		16795.316485472988		13725.0
GB00BK7YQK64	GBX		173		1268930		492.67965924046246		257.92260085004847
GB00BK9RKT01	GBX		847		167838		690611.482500983		216347.68740031897
GB00BKDRYJ47	GBX		505		898155		7459.814842649654		3169.5568400770712
GB00BKDTK925	GBX		111		145328		12865.518000660575		5895.788722341184
GB00BKFB1C65	GBX		1688		2128285		14508.827530147513		6321.83908045977
GB00BKLXD974	GBX		164		200748		12041.365293801184		4631.4457450173995
GB00BKPG0S09	GBX		203		409625		7487.824229478181		4809.800128949065
GB00BKRC5K31	GBX		141		84078		78823.23556697353		41502.68336314848
GB00BKY40Q38	GBX		189		114604		29393.56392447035		6883.9182414192055
GB00BKZGVH64	GBX		168		124897		94584.33749409513		44062.5
GB00BL6K5J42	GBX		74		5070		2852071.00591716		1719827.5862068965
GB00BL6NGV24	GBX		216		198351		28353.877721816378		13731.667571971755
GB00BL9YR756	GBX		111		85635		62456.23868745256		17425.86365025986
GB00BL9ZF303	GBX		159		243245		12941.396534358362		7596.84091763821
GB00BLDRH360	GBX		216		144363		68388.16040121084		44305.283757338555
GB00BLDYK618	GBX		1623		398145		373164.0985068254		118293.33333333333
GB00BLGZ9862	GBX		2460		2710087		25694.73230933177		5085.5446927374305
GB00BLH3CY60	GBX		91		154104		10735.736904947309		7001.166861143524
GB00BLJNXL82	GBX		1679		87778		7158839.34471052		2464000.0
GB00BLWDVP51	GBX		219		45565		413479.6444639526		158888.88888888888
GB00BLWDVR75	GBX		221		622155		3021.208541279906		1550.1464128843338
GB00BLY2F708	GBX		147		783671		791.8373909459455		374.8537485374854
GB00BM8Q5M07	GBX		1452		2055716		9528.996223213713		3261.834319526627
GB00BMBVGQ36	GBX		212		352673		25669.27437030904		9167.583425009168
GB00BMH18Q19	GBX		271		122113		100006.71509175927		42392.34449760766
